"pathway","pval","padj","log2err","ES","NES","size","Category"
"NUCLEOLUS",1e-10,3.39655172413793e-09,NA,0.497364538172999,1.61731954167396,769,"CC"
"ORGANELLAR_RIBOSOME",1e-10,3.39655172413793e-09,NA,0.76328897740387,2.15376722281419,78,"CC"
"ORGANELLE_INNER_MEMBRANE",1e-10,3.39655172413793e-09,NA,0.699776905526471,2.24772628262439,431,"CC"
"OXIDOREDUCTASE_COMPLEX",1e-10,3.39655172413793e-09,NA,0.756118545206403,2.15779126009428,99,"CC"
"PEPTIDASE_COMPLEX",1e-10,3.39655172413793e-09,NA,0.742983561448696,2.11283525435969,93,"CC"
"POLYSOMAL_RIBOSOME",1e-10,3.39655172413793e-09,NA,0.902586085316149,2.1907987137957,29,"CC"
"POLYSOME",1e-10,3.39655172413793e-09,NA,0.818493898371685,2.22617822428473,57,"CC"
"PROTEASOME_COMPLEX",1e-10,3.39655172413793e-09,NA,0.814439580262563,2.19941539142123,55,"CC"
"RESPIRASOME",1e-10,3.39655172413793e-09,NA,0.825929602329374,2.32925248300118,86,"CC"
"RIBONUCLEOPROTEIN_COMPLEX",1e-10,3.39655172413793e-09,NA,0.691657673614755,2.23879601334156,599,"CC"
"RIBOSOMAL_SUBUNIT",1e-10,3.39655172413793e-09,NA,0.817041258784065,2.46468633274987,162,"CC"
"RIBOSOME",1e-10,3.39655172413793e-09,NA,0.802853838793717,2.44929299713891,190,"CC"
"SMALL_RIBOSOMAL_SUBUNIT",1e-10,3.39655172413793e-09,NA,0.806979360605321,2.21095747677552,62,"CC"
"CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT",1.49501109986321e-10,4.90861977788422e-09,0.826657301178302,0.858625407911893,2.17707735708695,37,"CC"
"MICROTUBULE",2.102159595196e-10,6.67944258473567e-09,0.826657301178302,0.579962321187453,1.82882327386598,298,"CC"
"NADH_DEHYDROGENASE_COMPLEX",3.2218690707789e-10,9.9173157334913e-09,0.814035837847908,0.826124651631622,2.16177769482265,47,"CC"
"SUPRAMOLECULAR_COMPLEX",4.10088401362754e-10,1.22405174346155e-08,0.814035837847908,0.490481233778109,1.59358120815771,722,"CC"
"ELECTRON_TRANSFER_ACTIVITY",1e-10,1.37583333333333e-08,NA,0.787299037288721,2.26671909299646,97,"MF"
"IDENTICAL_PROTEIN_BINDING",1e-10,1.37583333333333e-08,NA,0.461031777514146,1.50265031953088,1106,"MF"
"OXIDOREDUCTASE_ACTIVITY",1e-10,1.37583333333333e-08,NA,0.588039363375894,1.88672584576104,420,"MF"
"OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1e-10,1.37583333333333e-08,NA,0.842975238175052,2.28431897215241,64,"MF"
"PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1e-10,1.37583333333333e-08,NA,0.769355696077966,2.2424586959194,113,"MF"
"PROTEIN_CONTAINING_COMPLEX_BINDING",1e-10,1.37583333333333e-08,NA,0.512659187804623,1.66297425753302,710,"MF"
"PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",1e-10,1.37583333333333e-08,NA,0.784727420443194,2.18376539122903,74,"MF"
"RNA_BINDING",1e-10,1.37583333333333e-08,NA,0.631621249406612,2.06286418955679,1352,"MF"
"STRUCTURAL_CONSTITUENT_OF_RIBOSOME",1e-10,1.37583333333333e-08,NA,0.826139055073766,2.48552526511577,149,"MF"
"STRUCTURAL_MOLECULE_ACTIVITY",1e-10,1.37583333333333e-08,NA,0.688430063430184,2.19412115856324,329,"MF"
"UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING",1e-10,1.37583333333333e-08,NA,0.631889204749799,1.96702153152471,236,"MF"
"UNFOLDED_PROTEIN_BINDING",1e-10,1.37583333333333e-08,NA,0.742775375388726,2.12809593175264,89,"MF"
"AEROBIC_RESPIRATION",1e-10,1.62108695652174e-08,NA,0.768385186766987,2.31524041370894,155,"BP"
"AMIDE_BIOSYNTHETIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.639859485109344,2.06284790061327,618,"BP"
"ATP_METABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.726294109251895,2.23674134399282,209,"BP"
"ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",1e-10,1.62108695652174e-08,NA,0.819350501521555,2.29490128884557,78,"BP"
"CELLULAR_AMIDE_METABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.603985896683383,1.95894767645577,795,"BP"
"CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.579793344184832,1.8885737449345,1087,"BP"
"CELLULAR_MACROMOLECULE_LOCALIZATION",1e-10,1.62108695652174e-08,NA,0.509896099300414,1.66199238634728,1175,"BP"
"CELLULAR_PROTEIN_CATABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.545633805777221,1.75935516159333,623,"BP"
"CELLULAR_RESPIRATION",1e-10,1.62108695652174e-08,NA,0.760524335047712,2.31884113022471,183,"BP"
"CYTOPLASMIC_TRANSLATION",1e-10,1.62108695652174e-08,NA,0.824653309763145,2.45813577293604,137,"BP"
"ELECTRON_TRANSPORT_CHAIN",1e-10,1.62108695652174e-08,NA,0.744731882355865,2.20299546306001,127,"BP"
"ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",1e-10,1.62108695652174e-08,NA,0.736731941552268,2.27686253414705,230,"BP"
"ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",1e-10,1.62108695652174e-08,NA,0.520884293446499,1.69747775179222,1153,"BP"
"ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE",1e-10,1.62108695652174e-08,NA,0.565887968408102,1.78504347697402,326,"BP"
"GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",1e-10,1.62108695652174e-08,NA,0.690743842953037,2.18378213825666,339,"BP"
"INTRACELLULAR_PROTEIN_TRANSPORT",1e-10,1.62108695652174e-08,NA,0.553630449379427,1.78709102742691,636,"BP"
"INTRACELLULAR_TRANSPORT",1e-10,1.62108695652174e-08,NA,0.54862337156098,1.7884468093015,1159,"BP"
"MACROMOLECULE_CATABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.520707568725863,1.69471731991367,969,"BP"
"MITOCHONDRIAL_TRANSPORT",1e-10,1.62108695652174e-08,NA,0.662195002852962,1.99861332111973,163,"BP"
"MITOCHONDRION_ORGANIZATION",1e-10,1.62108695652174e-08,NA,0.636903544941966,2.03162205723524,409,"BP"
"MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.529259503938928,1.70010472719366,531,"BP"
"NITROGEN_COMPOUND_TRANSPORT",1e-10,1.62108695652174e-08,NA,0.472281364138115,1.54164446721583,1284,"BP"
"ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.578434667870311,1.88381687948777,1128,"BP"
"ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.502760542150405,1.63308444144508,896,"BP"
"OXIDATIVE_PHOSPHORYLATION",1e-10,1.62108695652174e-08,NA,0.803759248586664,2.36118652143278,117,"BP"
"PEPTIDE_BIOSYNTHETIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.675133663818817,2.17232224066588,542,"BP"
"PEPTIDE_METABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.654691604573336,2.11300058192096,639,"BP"
"POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.494988415642278,1.60479077364195,825,"BP"
"PROGRAMMED_CELL_DEATH",1e-10,1.62108695652174e-08,NA,0.494948016661606,1.61080370857415,990,"BP"
"PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.564687417819139,1.79995140259888,402,"BP"
"PROTEIN_CATABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.540910992022022,1.75065184521136,713,"BP"
"PROTEIN_CONTAINING_COMPLEX_ORGANIZATION",1e-10,1.62108695652174e-08,NA,0.55755939006445,1.81657731905198,1148,"BP"
"PROTEIN_FOLDING",1e-10,1.62108695652174e-08,NA,0.67869593266354,2.0475589243917,158,"BP"
"PROTEIN_LOCALIZATION_TO_ORGANELLE",1e-10,1.62108695652174e-08,NA,0.515849290628285,1.66660966357781,656,"BP"
"PROTEIN_TARGETING",1e-10,1.62108695652174e-08,NA,0.612632097291446,1.90213452513561,252,"BP"
"PROTEOLYSIS",1e-10,1.62108695652174e-08,NA,0.50141060879175,1.6323318627951,1011,"BP"
"PROTON_TRANSMEMBRANE_TRANSPORT",1e-10,1.62108695652174e-08,NA,0.765920527151959,2.20426566454959,94,"BP"
"REGULATION_OF_CATABOLIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.515719760647114,1.6669580970811,680,"BP"
"REGULATION_OF_CELLULAR_LOCALIZATION",1e-10,1.62108695652174e-08,NA,0.531000363115149,1.70238101869446,496,"BP"
"REGULATION_OF_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS",1e-10,1.62108695652174e-08,NA,0.539088411887958,1.72999329965765,507,"BP"
"REGULATION_OF_CELL_DEATH",1e-10,1.62108695652174e-08,NA,0.499819686141827,1.62036033102692,789,"BP"
"RESPIRATORY_ELECTRON_TRANSPORT_CHAIN",1e-10,1.62108695652174e-08,NA,0.806102591980277,2.31990683447764,94,"BP"
"RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",1e-10,1.62108695652174e-08,NA,0.616450002154749,1.96145409007032,388,"BP"
"RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION",1e-10,1.62108695652174e-08,NA,0.694407199328727,2.09644912671929,164,"BP"
"RIBOSOME_BIOGENESIS",1e-10,1.62108695652174e-08,NA,0.607997413182283,1.90337297369021,280,"BP"
"RNA_PROCESSING",1e-10,1.62108695652174e-08,NA,0.503129055148055,1.62886354151506,774,"BP"
"POLYMERIC_CYTOSKELETAL_FIBER",5.90714307348254e-10,1.71133409628832e-08,0.801215574617779,0.540104486810093,1.72203237913836,391,"CC"
"MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",1.08889986086324e-10,1.72764388562918e-08,0.839088935621274,0.743355432050905,2.11730726219266,88,"BP"
"TRANSLATION_REGULATOR_ACTIVITY",2.01131409105809e-10,2.55436889564377e-08,0.826657301178302,0.703763398080314,2.05327261665602,114,"MF"
"MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE",1.65236088041238e-10,2.56701147609065e-08,0.826657301178302,0.81985506342077,2.14336364328275,48,"BP"
"ANCHORING_JUNCTION",1.0675956486372e-09,3.00451918259327e-08,0.788186810800237,0.522779217687123,1.68213100937358,467,"CC"
"NADH_DEHYDROGENASE_ACTIVITY",2.79252346213523e-10,3.29318302570376e-08,0.814035837847908,0.841869872124977,2.15876470920079,43,"MF"
"REGULATION_OF_PROTEIN_LOCALIZATION",2.17451716290163e-10,3.30926009872601e-08,0.826657301178302,0.520308127049991,1.66921830623201,511,"BP"
"SPLICEOSOMAL_COMPLEX",1.331489266999e-09,3.64310257776117e-08,0.788186810800237,0.627717807642983,1.9071251530681,179,"CC"
"OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H",4.7314759058728e-10,5.08459549864496e-08,0.801215574617779,0.784289494715277,2.1152463983072,61,"MF"
"OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR",4.92753046507082e-10,5.08459549864496e-08,0.801215574617779,0.821286116989443,2.13572029904302,47,"MF"
"TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING",5.55213722574989e-10,5.39210503512534e-08,0.801215574617779,0.739089861492789,2.07661614603961,79,"MF"
"NEGATIVE_REGULATION_OF_CELL_DEATH",3.85806492413142e-10,5.7539180278496e-08,0.814035837847908,0.524386717049161,1.68051645580252,494,"BP"
"VESICLE_LUMEN",2.39144775213762e-09,6.36642171852853e-08,0.774939030136436,0.628077039684332,1.9061924347925,175,"CC"
"TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING",1.23789680467998e-09,1.13542645807036e-07,0.788186810800237,0.722408319114913,2.06993271980452,91,"MF"
"CADHERIN_BINDING",1.33853470293372e-09,1.16311620765451e-07,0.788186810800237,0.595157771719322,1.85171343532883,232,"MF"
"NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY",9.8128647368857e-10,1.43479475182268e-07,0.788186810800237,0.793247577079769,2.1335364041803,55,"BP"
"U2_TYPE_SPLICEOSOMAL_COMPLEX",6.00552713430341e-09,1.55669584928654e-07,0.761460801445585,0.70956665019896,2.00553885417816,90,"CC"
"NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION",1.1983403402991e-09,1.718466138002e-07,0.788186810800237,0.508547298086462,1.63423998049001,554,"BP"
"SUPRAMOLECULAR_POLYMER",1.0345879199096e-08,2.61299769515629e-07,0.747739663149885,0.508633647708423,1.638589336158,480,"CC"
"SECRETORY_VESICLE",1.38927276924934e-08,3.42108419427651e-07,0.747739663149885,0.501936417357921,1.61792298747835,512,"CC"
"REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS",2.47091261200986e-09,3.47652742410519e-07,0.774939030136436,0.54469416234043,1.72156069742979,345,"BP"
"CYTOCHROME_COMPLEX",1.4692109549245e-08,3.52968973317228e-07,0.747739663149885,0.859322469719866,2.08578726398004,29,"CC"
"HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES",4.41272779033298e-09,3.64270679091988e-07,0.761460801445585,0.51025489202298,1.64445537931537,488,"MF"
"PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM",2.99746318775013e-09,4.13927462797273e-07,0.774939030136436,0.527711375749964,1.68248636679348,415,"BP"
"RRNA_METABOLIC_PROCESS",3.61200838103625e-09,4.87145584695473e-07,0.774939030136436,0.586051757676364,1.81377111450881,241,"BP"
"TRANSLATIONAL_INITIATION",3.65832811357738e-09,4.87145584695473e-07,0.774939030136436,0.69210063937055,2.01484635653255,106,"BP"
"SECRETORY_GRANULE",2.30777100111027e-08,5.41227246688955e-07,0.73376198835648,0.518507333952032,1.66410206723258,425,"CC"
"POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION",4.3259455896076e-09,5.65939934415858e-07,0.761460801445585,0.531149430323965,1.69080092372831,394,"BP"
"REGULATION_OF_PROTEIN_CATABOLIC_PROCESS",4.79397884435707e-09,6.16356900730528e-07,0.761460801445585,0.567421863264398,1.77431440703368,272,"BP"
"TRANSFERASE_COMPLEX",3.81324464366181e-08,8.73499063722531e-07,0.719512826338911,0.477196412972405,1.54704395964789,641,"CC"
"ENDOPLASMIC_RETICULUM",3.99546191580833e-08,8.94438633425275e-07,0.719512826338911,0.438303639070588,1.43124109006851,1125,"CC"
"ORGANELLE_ASSEMBLY",8.1212968706727e-09,1.02644933499333e-06,0.747739663149885,0.488267074754838,1.57507852296538,627,"BP"
"MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT",4.90292544021878e-08,1.07319590191456e-06,0.719512826338911,0.770850980569559,2.061887940202,52,"CC"
"NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS",8.78865290843337e-09,1.09228307896979e-06,0.747739663149885,0.482832081727637,1.55658214603933,625,"BP"
"SM_LIKE_PROTEIN_FAMILY_COMPLEX",5.73316943196204e-08,1.22764606314839e-06,0.719512826338911,0.721075513769217,2.02630844265017,74,"CC"
"PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX",7.00531760966812e-08,1.46813571181343e-06,0.704975715167238,0.811390987751576,2.07804830672267,40,"CC"
"RNA_SPLICING",1.34789057572725e-08,1.64774098740953e-06,0.747739663149885,0.532236758192624,1.68182428603798,342,"BP"
"ORGANELLE_ENVELOPE_LUMEN",9.29718523004099e-08,1.90785988574799e-06,0.704975715167238,0.704083402437518,1.98272466714949,77,"CC"
"FICOLIN_1_RICH_GRANULE",9.62763905416423e-08,1.93535193231669e-06,0.704975715167238,0.643449953799499,1.88339880538683,122,"CC"
"APOPTOTIC_SIGNALING_PATHWAY",1.74048754491713e-08,2.0933573584592e-06,0.73376198835648,0.537589818463055,1.70027761803808,352,"BP"
"CELLULAR_COMPONENT_DISASSEMBLY",1.80570558837583e-08,2.13732485278072e-06,0.73376198835648,0.548491055488205,1.72486407474153,309,"BP"
"PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",2.11168244526522e-08,2.42258707605272e-06,0.73376198835648,0.538861745800417,1.70282517989345,344,"BP"
"REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",2.10219185440651e-08,2.42258707605272e-06,0.73376198835648,0.543348834538651,1.70922252251422,311,"BP"
"RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",2.46878874657942e-08,2.78935722473375e-06,0.73376198835648,0.595807932498878,1.82959470564681,199,"BP"
"FICOLIN_1_RICH_GRANULE_LUMEN",1.64586771791009e-07,3.24235940428287e-06,0.690132458796796,0.667513408304279,1.90476038008839,97,"CC"
"MITOCHONDRIAL_TRANSMEMBRANE_TRANSPORT",3.22833715886738e-08,3.59309107368269e-06,0.719512826338911,0.705538639050816,1.9957830326912,83,"BP"
"SPLICEOSOMAL_SNRNP_COMPLEX",1.93446316376414e-07,3.73616905158367e-06,0.690132458796796,0.744552354405317,2.02506853321019,57,"CC"
"POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",3.44958867047373e-08,3.78287981113567e-06,0.719512826338911,0.59886948984159,1.83080919983142,190,"BP"
"ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",3.51043773317097e-08,3.79381654728347e-06,0.719512826338911,0.603468057117114,1.84585867834437,191,"BP"
"POSITIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS",3.73059386855808e-08,3.86377805186693e-06,0.719512826338911,0.43745545500879,1.42496626432555,1089,"BP"
"REGULATION_OF_PROTEOLYSIS",3.66937654335064e-08,3.86377805186693e-06,0.719512826338911,0.515983848193965,1.64065955046565,386,"BP"
"RIBOSOME_ASSEMBLY",3.73061579367599e-08,3.86377805186693e-06,0.719512826338911,0.764796907356297,2.05701484731428,55,"BP"
"RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",3.86156336298199e-08,3.94461342435023e-06,0.719512826338911,0.568439277542817,1.7648246897314,246,"BP"
"PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX",2.26395873749294e-07,4.28846030082797e-06,0.690132458796796,0.895958607153607,2.02967085174939,20,"CC"
"LOCALIZATION_WITHIN_MEMBRANE",4.69735032609016e-08,4.73353261914247e-06,0.719512826338911,0.513341638074193,1.63970010405814,428,"BP"
"TRANSPORTER_COMPLEX",3.41593331780365e-07,6.34847984535206e-06,0.674962860011025,0.583792919088837,1.7809516001146,185,"CC"
"POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION",6.50520448626254e-08,6.4679079805413e-06,0.704975715167238,0.556757786776182,1.74154355109616,277,"BP"
"CATALYTIC_STEP_2_SPLICEOSOME",4.11309159014262e-07,7.50258373387125e-06,0.674962860011025,0.675956800023271,1.90854961574877,85,"CC"
"CELL_ADHESION_MOLECULE_BINDING",1.30470142334192e-07,1.0064176304702e-05,0.690132458796796,0.53951384073585,1.70658620631838,298,"MF"
"MOLECULAR_FUNCTION_REGULATOR",1.34107739977859e-07,1.0064176304702e-05,0.690132458796796,0.449861012499571,1.46348106102394,896,"MF"
"REGULATION_OF_TRANSPORT",1.1744778166996e-07,1.15237908935906e-05,0.704975715167238,0.451733754747227,1.46558984087934,847,"BP"
"MRNA_BINDING",1.61150692365424e-07,1.15678170911006e-05,0.690132458796796,0.561537833192379,1.74589822126042,230,"MF"
"REGULATION_OF_BINDING",1.22691194748777e-07,1.18819251849562e-05,0.690132458796796,0.573087053543589,1.76240093954635,219,"BP"
"ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT",1.30060872238837e-07,1.24341528754488e-05,0.690132458796796,0.877943859986774,2.02689996857881,24,"BP"
"PRECATALYTIC_SPLICEOSOME",7.31987891589822e-07,1.31092376948359e-05,0.659444398037935,0.744432974455225,1.9912245181083,52,"CC"
"RRNA_BINDING",2.05120946695568e-07,1.41106117914326e-05,0.690132458796796,0.74011332031602,1.99205486986518,59,"MF"
"MRNA_PROCESSING",1.74373640621017e-07,1.64595473178598e-05,0.690132458796796,0.51331752946306,1.63249155050315,390,"BP"
"RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN",1.97643346834882e-07,1.84228304668464e-05,0.690132458796796,0.633552436905483,1.87411493610053,127,"BP"
"PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",2.15066069220865e-07,1.97993540516048e-05,0.690132458796796,0.626644656390543,1.86397098880044,133,"BP"
"POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS",2.26663617260191e-07,2.06125682184054e-05,0.690132458796796,0.639489577715277,1.87861498844731,117,"BP"
"SUBSTANTIA_NIGRA_DEVELOPMENT",2.70833754756004e-07,2.43326181833196e-05,0.674962860011025,0.812907754603324,2.02182199286801,35,"BP"
"ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX",1.40114888952634e-06,2.46452081461329e-05,0.643551836150722,0.63313571109209,1.82567185747081,109,"CC"
"POSITIVE_REGULATION_OF_TRANSPORT",2.82267491556987e-07,2.50579605302434e-05,0.674962860011025,0.49642155484086,1.58724517147614,442,"BP"
"VESICLE_MEMBRANE",1.46061139391781e-06,2.52403898773517e-05,0.643551836150722,0.451887342357489,1.46486167687356,668,"CC"
"RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",3.00571320985722e-07,2.6368945183418e-05,0.674962860011025,0.721785740886314,1.98347276360481,67,"BP"
"ENZYME_INHIBITOR_ACTIVITY",4.09374663907061e-07,2.70351028044223e-05,0.674962860011025,0.586437447586415,1.79986599940619,181,"MF"
"SYMPORTER_ACTIVITY",4.43142042656214e-07,2.81395197086696e-05,0.674962860011025,-0.732238630603926,-2.27658441148241,48,"MF"
"ENZYME_REGULATOR_ACTIVITY",4.66361860049551e-07,2.85171641089559e-05,0.674962860011025,0.459816965343896,1.48953038748522,680,"MF"
"MITOCHONDRIAL_MEMBRANE_ORGANIZATION",3.83419410507536e-07,3.32460295831941e-05,0.674962860011025,0.667303936845698,1.92138153718863,95,"BP"
"REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL",4.05508317870118e-07,3.47571899581319e-05,0.674962860011025,0.584885324482282,1.78901872153668,191,"BP"
"CHAPERONE_MEDIATED_PROTEIN_FOLDING",4.17957190305212e-07,3.54171223648405e-05,0.674962860011025,0.737796496024731,1.98677356707797,56,"BP"
"REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",4.42848233835233e-07,3.71047110079701e-05,0.674962860011025,0.640213829210768,1.87623822389419,112,"BP"
"REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS",5.50634071816874e-07,4.56230919282047e-05,0.659444398037935,0.611678968999632,1.83633371926553,149,"BP"
"NCRNA_PROCESSING",5.78492821702163e-07,4.74046260597036e-05,0.659444398037935,0.511663508565903,1.61756476275064,347,"BP"
"MACROAUTOPHAGY",5.93878269087858e-07,4.81364157890017e-05,0.659444398037935,0.547698010389224,1.70309934124483,256,"BP"
"REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS",6.71125132664784e-07,5.38126894008741e-05,0.659444398037935,0.576088280177307,1.75752227311809,188,"BP"
"PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION",6.80284260998561e-07,5.39668056836837e-05,0.659444398037935,0.4597626523155,1.48357813647405,640,"BP"
"POSITIVE_REGULATION_OF_PROTEOLYSIS",7.17954063488126e-07,5.63556152782206e-05,0.659444398037935,0.558084044664694,1.71626254437464,219,"BP"
"NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY",7.45632251061183e-07,5.79185385017004e-05,0.659444398037935,0.541166085674173,1.6848435492984,259,"BP"
"MRNA_METABOLIC_PROCESS",8.19664030323256e-07,6.30127285991807e-05,0.659444398037935,0.469722784525549,1.51160064959959,563,"BP"
"NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",8.28456223502222e-07,6.30387557005721e-05,0.659444398037935,0.702459339986459,1.9374458997054,68,"BP"
"POSITIVE_REGULATION_OF_TRANSLATION",8.46270989057699e-07,6.37438663172046e-05,0.659444398037935,0.64790626615023,1.88457918414354,105,"BP"
"PROTEASOME_REGULATORY_PARTICLE",4.02721855983275e-06,6.8393280714401e-05,0.610526878385931,0.857703017724978,1.92578674855551,19,"CC"
"NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY",9.58501358544498e-07,7.14754463066632e-05,0.643551836150722,0.499763843736669,1.58893077438187,377,"BP"
"NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",1.00480266825722e-06,7.41862722494461e-05,0.643551836150722,0.676473742709111,1.92613380308506,86,"BP"
